book	chapter	verse_order	sentence_order	sentence
Psa 	43 	4 	1 	Then will I go unto the altar of God, unto God my exceeding joy: yea, upon the harp will I praise thee, O God my God.
Psa 	43 	5 	1 	Why art thou cast down, O my soul?
Psa 	43 	5 	2 	and why art thou disquieted within me?
Psa 	43 	5 	3 	hope in God: for I shall yet praise him, who is the health of my countenance, and my God.
Psa 	44 	1 	1 	We have heard with our ears, O God, our fathers have told us, what work thou didst in their days, in the times of old.
Psa 	44 	2 	1 	How thou didst drive out the heathen with thy hand, and plantedst them; how thou didst afflict the people, and cast them out.
Psa 	44 	3 	1 	For they got not the land in possession by their own sword, neither did their own arm save them: but thy right hand, and thine arm, and the light of thy countenance, because thou hadst a favour unto them.
Psa 	44 	4 	1 	Thou art my King, O God: command deliverances for Jacob.
Psa 	44 	5 	1 	Through thee will we push down our enemies: through thy name will we tread them under that rise up against us.
Psa 	44 	6 	1 	For I will not trust in my bow, neither shall my sword save me.
Psa 	44 	7 	1 	But thou hast saved us from our enemies, and hast put them to shame that hated us.
Psa 	44 	8 	1 	In God we boast all the day long, and praise thy name for ever.
Psa 	44 	8 	2 	Selah.
Psa 	44 	9 	1 	But thou hast cast off, and put us to shame; and goest not forth with our armies.
Psa 	44 	10 	1 	Thou makest us to turn back from the enemy: and they which hate us spoil for themselves.
Psa 	44 	11 	1 	Thou hast given us like sheep appointed for meat; and hast scattered us among the heathen.
Psa 	44 	12 	1 	Thou sellest thy people for nought, and dost not increase thy wealth by their price.
Psa 	44 	13 	1 	Thou makest us a reproach to our neighbours, a scorn and a derision to them that are round about us.
Psa 	44 	14 	1 	Thou makest us a byword among the heathen, a shaking of the head among the people.
Psa 	44 	15 	1 	My confusion is continually before me, and the shame of my face hath covered me,
Psa 	44 	16 	1 	For the voice of him that reproacheth and blasphemeth; by reason of the enemy and avenger.
Psa 	44 	17 	1 	All this is come upon us; yet have we not forgotten thee, neither have we dealt falsely in thy covenant.
Psa 	44 	18 	1 	Our heart is not turned back, neither have our steps declined from thy way;
Psa 	44 	19 	1 	Though thou hast sore broken us in the place of dragons, and covered us with the shadow of death.
Psa 	44 	20 	1 	If we have forgotten the name of our God, or stretched out our hands to a strange god;
Psa 	44 	21 	1 	Shall not God search this out?
Psa 	44 	21 	2 	for he knoweth the secrets of the heart.
Psa 	44 	22 	1 	Yea, for thy sake are we killed all the day long; we are counted as sheep for the slaughter.
Psa 	44 	23 	1 	Awake, why sleepest thou, O Lord?
Psa 	44 	23 	2 	arise, cast us not off for ever.
Psa 	44 	24 	1 	Wherefore hidest thou thy face, and forgettest our affliction and our oppression?
Psa 	44 	25 	1 	For our soul is bowed down to the dust: our belly cleaveth unto the earth.
Psa 	44 	26 	1 	Arise for our help, and redeem us for thy mercies' sake.
Psa 	45 	1 	1 	My heart is inditing a good matter: I speak of the things which I have made touching the king: my tongue is the pen of a ready writer.
Psa 	45 	2 	1 	Thou art fairer than the children of men: grace is poured into thy lips: therefore God hath blessed thee for ever.
Psa 	45 	3 	1 	Gird thy sword upon thy thigh, O most mighty, with thy glory and thy majesty.
Psa 	45 	4 	1 	And in thy majesty ride prosperously because of truth and meekness and righteousness; and thy right hand shall teach thee terrible things.
Psa 	45 	5 	1 	Thine arrows are sharp in the heart of the king's enemies; whereby the people fall under thee.
Psa 	45 	6 	1 	Thy throne, O God, is for ever and ever: the sceptre of thy kingdom is a right sceptre.
Psa 	45 	7 	1 	Thou lovest righteousness, and hatest wickedness: therefore God, thy God, hath anointed thee with the oil of gladness above thy fellows.
Psa 	45 	8 	1 	All thy garments smell of myrrh, and aloes, and cassia, out of the ivory palaces, whereby they have made thee glad.
Psa 	45 	9 	1 	Kings' daughters were among thy honourable women: upon thy right hand did stand the queen in gold of Ophir.
Psa 	45 	10 	1 	Hearken, O daughter, and consider, and incline thine ear; forget also thine own people, and thy father's house;
Psa 	45 	11 	1 	So shall the king greatly desire thy beauty: for he is thy Lord; and worship thou him.
Psa 	45 	12 	1 	And the daughter of Tyre shall be there with a gift; even the rich among the people shall intreat thy favour.
Psa 	45 	13 	1 	The king's daughter is all glorious within: her clothing is of wrought gold.
Psa 	45 	14 	1 	She shall be brought unto the king in raiment of needlework: the virgins her companions that follow her shall be brought unto thee.
Psa 	45 	15 	1 	With gladness and rejoicing shall they be brought: they shall enter into the king's palace.
Psa 	45 	16 	1 	Instead of thy fathers shall be thy children, whom thou mayest make princes in all the earth.
Psa 	45 	17 	1 	I will make thy name to be remembered in all generations: therefore shall the people praise thee for ever and ever.
Psa 	46 	1 	1 	God is our refuge and strength, a very present help in trouble.
Psa 	46 	2 	1 	Therefore will not we fear, though the earth be removed, and though the mountains be carried into the midst of the sea;
Psa 	46 	3 	1 	Though the waters thereof roar and be troubled, though the mountains shake with the swelling thereof.
Psa 	46 	3 	2 	Selah.
Psa 	46 	4 	1 	There is a river, the streams whereof shall make glad the city of God, the holy place of the tabernacles of the most High.
Psa 	46 	5 	1 	God is in the midst of her; she shall not be moved: God shall help her, and that right early.
Psa 	46 	6 	1 	The heathen raged, the kingdoms were moved: he uttered his voice, the earth melted.
Psa 	46 	7 	1 	The LORD of hosts is with us; the God of Jacob is our refuge.
Psa 	46 	7 	2 	Selah.
Psa 	46 	8 	1 	Come, behold the works of the LORD, what desolations he hath made in the earth.
Psa 	46 	9 	1 	He maketh wars to cease unto the end of the earth; he breaketh the bow, and cutteth the spear in sunder; he burneth the chariot in the fire.
Psa 	46 	10 	1 	Be still, and know that I am God: I will be exalted among the heathen, I will be exalted in the earth.
Psa 	46 	11 	1 	The LORD of hosts is with us; the God of Jacob is our refuge.
Psa 	46 	11 	2 	Selah.
Psa 	47 	1 	1 	O clap your hands, all ye people; shout unto God with the voice of triumph.
Psa 	47 	2 	1 	For the LORD most high is terrible; he is a great King over all the earth.
Psa 	47 	3 	1 	He shall subdue the people under us, and the nations under our feet.
Psa 	47 	4 	1 	He shall choose our inheritance for us, the excellency of Jacob whom he loved.
Psa 	47 	4 	2 	Selah.
Psa 	47 	5 	1 	God is gone up with a shout, the LORD with the sound of a trumpet.
Psa 	47 	6 	1 	Sing praises to God, sing praises: sing praises unto our King, sing praises.
Psa 	47 	7 	1 	For God is the King of all the earth: sing ye praises with understanding.
Psa 	47 	8 	1 	God reigneth over the heathen: God sitteth upon the throne of his holiness.
Psa 	47 	9 	1 	The princes of the people are gathered together, even the people of the God of Abraham: for the shields of the earth belong unto God: he is greatly exalted.
Psa 	48 	1 	1 	Great is the LORD, and greatly to be praised in the city of our God, in the mountain of his holiness.
Psa 	48 	2 	1 	Beautiful for situation, the joy of the whole earth, is mount Zion, on the sides of the north, the city of the great King.
Psa 	48 	3 	1 	God is known in her palaces for a refuge.
Psa 	48 	4 	1 	For, lo, the kings were assembled, they passed by together.
Psa 	48 	5 	1 	They saw it, and so they marvelled; they were troubled, and hasted away.
Psa 	48 	6 	1 	Fear took hold upon them there, and pain, as of a woman in travail.
Psa 	48 	7 	1 	Thou breakest the ships of Tarshish with an east wind.
Psa 	48 	8 	1 	As we have heard, so have we seen in the city of the LORD of hosts, in the city of our God: God will establish it for ever.
Psa 	48 	8 	2 	Selah.
Psa 	48 	9 	1 	We have thought of thy lovingkindness, O God, in the midst of thy temple.
Psa 	48 	10 	1 	According to thy name, O God, so is thy praise unto the ends of the earth: thy right hand is full of righteousness.
Psa 	48 	11 	1 	Let mount Zion rejoice, let the daughters of Judah be glad, because of thy judgments.
Psa 	48 	12 	1 	Walk about Zion, and go round about her: tell the towers thereof.
Psa 	48 	13 	1 	Mark ye well her bulwarks, consider her palaces; that ye may tell it to the generation following.
Psa 	48 	14 	1 	For this God is our God for ever and ever: he will be our guide even unto death.
Psa 	49 	1 	1 	Hear this, all ye people; give ear, all ye inhabitants of the world:
Psa 	49 	2 	1 	Both low and high, rich and poor, together.
Psa 	49 	3 	1 	My mouth shall speak of wisdom; and the meditation of my heart shall be of understanding.
Psa 	49 	4 	1 	I will incline mine ear to a parable: I will open my dark saying upon the harp.
Psa 	49 	5 	1 	Wherefore should I fear in the days of evil, when the iniquity of my heels shall compass me about?
Psa 	49 	6 	1 	They that trust in their wealth, and boast themselves in the multitude of their riches;
Psa 	49 	7 	1 	None of them can by any means redeem his brother, nor give to God a ransom for him:
Psa 	49 	8 	1 	(For the redemption of their soul is precious, and it ceaseth for ever:)
Psa 	49 	9 	1 	That he should still live for ever, and not see corruption.
Psa 	49 	10 	1 	For he seeth that wise men die, likewise the fool and the brutish person perish, and leave their wealth to others.
Psa 	49 	11 	1 	Their inward thought is, that their houses shall continue for ever, and their dwelling places to all generations; they call their lands after their own names.
Psa 	49 	12 	1 	Nevertheless man being in honour abideth not: he is like the beasts that perish.
Psa 	49 	13 	1 	This their way is their folly: yet their posterity approve their sayings.
Psa 	49 	13 	2 	Selah.
Psa 	49 	14 	1 	Like sheep they are laid in the grave; death shall feed on them; and the upright shall have dominion over them in the morning; and their beauty shall consume in the grave from their dwelling.
Psa 	49 	15 	1 	But God will redeem my soul from the power of the grave: for he shall receive me.
Psa 	49 	15 	2 	Selah.
Psa 	49 	16 	1 	Be not thou afraid when one is made rich, when the glory of his house is increased;
Psa 	49 	17 	1 	For when he dieth he shall carry nothing away: his glory shall not descend after him.
Psa 	49 	18 	1 	Though while he lived he blessed his soul: and men will praise thee, when thou doest well to thyself.
Psa 	49 	19 	1 	He shall go to the generation of his fathers; they shall never see light.
Psa 	49 	20 	1 	Man that is in honour, and understandeth not, is like the beasts that perish.
Psa 	50 	1 	1 	The mighty God, even the LORD, hath spoken, and called the earth from the rising of the sun unto the going down thereof.
Psa 	50 	2 	1 	Out of Zion, the perfection of beauty, God hath shined.
Psa 	50 	3 	1 	Our God shall come, and shall not keep silence: a fire shall devour before him, and it shall be very tempestuous round about him.
Psa 	50 	4 	1 	He shall call to the heavens from above, and to the earth, that he may judge his people.
Psa 	50 	5 	1 	Gather my saints together unto me; those that have made a covenant with me by sacrifice.
Psa 	50 	6 	1 	And the heavens shall declare his righteousness: for God is judge himself.
Psa 	50 	6 	2 	Selah.
Psa 	50 	7 	1 	Hear, O my people, and I will speak; O Israel, and I will testify against thee: I am God, even thy God.
Psa 	50 	8 	1 	I will not reprove thee for thy sacrifices or thy burnt offerings, to have been continually before me.
Psa 	50 	9 	1 	I will take no bullock out of thy house, nor he goats out of thy folds.
Psa 	50 	10 	1 	For every beast of the forest is mine, and the cattle upon a thousand hills.
Psa 	50 	11 	1 	I know all the fowls of the mountains: and the wild beasts of the field are mine.
Psa 	50 	12 	1 	If I were hungry, I would not tell thee: for the world is mine, and the fulness thereof.
Psa 	50 	13 	1 	Will I eat the flesh of bulls, or drink the blood of goats?
Psa 	50 	14 	1 	Offer unto God thanksgiving; and pay thy vows unto the most High:
Psa 	50 	15 	1 	And call upon me in the day of trouble: I will deliver thee, and thou shalt glorify me.
Psa 	50 	16 	1 	But unto the wicked God saith, What hast thou to do to declare my statutes, or that thou shouldest take my covenant in thy mouth?
Psa 	50 	17 	1 	Seeing thou hatest instruction, and casteth my words behind thee.
Psa 	50 	18 	1 	When thou sawest a thief, then thou consentedst with him, and hast been partaker with adulterers.
Psa 	50 	19 	1 	Thou givest thy mouth to evil, and thy tongue frameth deceit.
Psa 	50 	20 	1 	Thou sittest and speakest against thy brother; thou slanderest thine own mother's son.
Psa 	50 	21 	1 	These things hast thou done, and I kept silence; thou thoughtest that I was altogether such an one as thyself: but I will reprove thee, and set them in order before thine eyes.
Psa 	50 	22 	1 	Now consider this, ye that forget God, lest I tear you in pieces, and there be none to deliver.
Psa 	50 	23 	1 	Whoso offereth praise glorifieth me: and to him that ordereth his conversation aright will I shew the salvation of God.
Psa 	51 	1 	1 	Have mercy upon me, O God, according to thy lovingkindness: according unto the multitude of thy tender mercies blot out my transgressions.
Psa 	51 	2 	1 	Wash me throughly from mine iniquity, and cleanse me from my sin.
Psa 	51 	3 	1 	For I acknowledge my transgressions: and my sin is ever before me.
Psa 	51 	4 	1 	Against thee, thee only, have I sinned, and done this evil in thy sight: that thou mightest be justified when thou speakest, and be clear when thou judgest.
Psa 	51 	5 	1 	Behold, I was shapen in iniquity; and in sin did my mother conceive me.
Psa 	51 	6 	1 	Behold, thou desirest truth in the inward parts: and in the hidden part thou shalt make me to know wisdom.
Psa 	51 	7 	1 	urge me with hyssop, and I shall be clean: wash me, and I shall be whiter than snow.
Psa 	51 	8 	1 	Make me to hear joy and gladness; that the bones which thou hast broken may rejoice.
Psa 	51 	9 	1 	Hide thy face from my sins, and blot out all mine iniquities.
Psa 	51 	10 	1 	Create in me a clean heart, O God; and renew a right spirit within me.
Psa 	51 	11 	1 	Cast me not away from thy presence; and take not thy holy spirit from me.
Psa 	51 	12 	1 	Restore unto me the joy of thy salvation; and uphold me with thy free spirit.
Psa 	51 	13 	1 	Then will I teach transgressors thy ways; and sinners shall be converted unto thee.
Psa 	51 	14 	1 	Deliver me from bloodguiltiness, O God, thou God of my salvation: and my tongue shall sing aloud of thy righteousness.
Psa 	51 	15 	1 	O Lord, open thou my lips; and my mouth shall shew forth thy praise.
Psa 	51 	16 	1 	For thou desirest not sacrifice; else would I give it: thou delightest not in burnt offering.
Psa 	51 	17 	1 	The sacrifices of God are a broken spirit: a broken and a contrite heart, O God, thou wilt not despise.
Psa 	51 	18 	1 	Do good in thy good pleasure unto Zion: build thou the walls of Jerusalem.
Psa 	51 	19 	1 	Then shalt thou be pleased with the sacrifices of righteousness, with burnt offering and whole burnt offering: then shall they offer bullocks upon thine altar.
Psa 	52 	1 	1 	Why boastest thou thyself in mischief, O mighty man?
Psa 	52 	1 	2 	the goodness of God endureth continually.
Psa 	52 	2 	1 	The tongue deviseth mischiefs; like a sharp razor, working deceitfully.
Psa 	52 	3 	1 	Thou lovest evil more than good; and lying rather than to speak righteousness.
Psa 	52 	3 	2 	Selah.
Psa 	52 	4 	1 	Thou lovest all devouring words, O thou deceitful tongue.
Psa 	52 	5 	1 	God shall likewise destroy thee for ever, he shall take thee away, and pluck thee out of thy dwelling place, and root thee out of the land of the living.
Psa 	52 	5 	2 	Selah.
Psa 	52 	6 	1 	The righteous also shall see, and fear, and shall laugh at him:
Psa 	52 	7 	1 	Lo, this is the man that made not God his strength; but trusted in the abundance of his riches, and strengthened himself in his wickedness.
Psa 	52 	8 	1 	But I am like a green olive tree in the house of God: I trust in the mercy of God for ever and ever.
Psa 	52 	9 	1 	I will praise thee for ever, because thou hast done it: and I will wait on thy name; for it is good before thy saints.
Psa 	53 	1 	1 	The fool hath said in his heart, There is no God.
Psa 	53 	1 	2 	Corrupt are they, and have done abominable iniquity: there is none that doeth good.
Psa 	53 	2 	1 	God looked down from heaven upon the children of men, to see if there were any that did understand, that did seek God.
Psa 	53 	3 	1 	Every one of them is gone back: they are altogether become filthy; there is none that doeth good, no, not one.
Psa 	53 	4 	1 	Have the workers of iniquity no knowledge?
Psa 	53 	4 	2 	who eat up my people as they eat bread: they have not called upon God.
Psa 	53 	5 	1 	There were they in great fear, where no fear was: for God hath scattered the bones of him that encampeth against thee: thou hast put them to shame, because God hath despised them.
Psa 	53 	6 	1 	Oh that the salvation of Israel were come out of Zion!
Psa 	53 	6 	2 	When God bringeth back the captivity of his people, Jacob shall rejoice, and Israel shall be glad.
Psa 	54 	1 	1 	Save me, O God, by thy name, and judge me by thy strength.
Psa 	54 	2 	1 	Hear my prayer, O God; give ear to the words of my mouth.
Psa 	54 	3 	1 	For strangers are risen up against me, and oppressors seek after my soul: they have not set God before them.
Psa 	54 	3 	2 	Selah.
Psa 	54 	4 	1 	Behold, God is mine helper: the Lord is with them that uphold my soul.
Psa 	54 	5 	1 	He shall reward evil unto mine enemies: cut them off in thy truth.
Psa 	54 	6 	1 	I will freely sacrifice unto thee: I will praise thy name, O LORD; for it is good.
Psa 	54 	7 	1 	For he hath delivered me out of all trouble: and mine eye hath seen his desire upon mine enemies.
Psa 	55 	1 	1 	Give ear to my prayer, O God; and hide not thyself from my supplication.
Psa 	55 	2 	1 	Attend unto me, and hear me: I mourn in my complaint, and make a noise;
Psa 	55 	3 	1 	Because of the voice of the enemy, because of the oppression of the wicked: for they cast iniquity upon me, and in wrath they hate me.
Psa 	55 	4 	1 	My heart is sore pained within me: and the terrors of death are fallen upon me.
Psa 	55 	5 	1 	Fearfulness and trembling are come upon me, and horror hath overwhelmed me.
Psa 	55 	6 	1 	And I said, Oh that I had wings like a dove!
Psa 	55 	6 	2 	for then would I fly away, and be at rest.
Psa 	55 	7 	1 	Lo, then would I wander far off, and remain in the wilderness.
Psa 	55 	7 	2 	Selah.
Psa 	55 	8 	1 	I would hasten my escape from the windy storm and tempest.
Psa 	55 	9 	1 	Destroy, O Lord, and divide their tongues: for I have seen violence and strife in the city.
Psa 	55 	10 	1 	Day and night they go about it upon the walls thereof: mischief also and sorrow are in the midst of it.
Psa 	55 	11 	1 	Wickedness is in the midst thereof: deceit and guile depart not from her streets.
Psa 	55 	12 	1 	For it was not an enemy that reproached me; then I could have borne it: neither was it he that hated me that did magnify himself against me; then I would have hid myself from him:
Psa 	55 	13 	1 	But it was thou, a man mine equal, my guide, and mine acquaintance.
Psa 	55 	14 	1 	We took sweet counsel together, and walked unto the house of God in company.
Psa 	55 	15 	1 	Let death seize upon them, and let them go down quick into hell: for wickedness is in their dwellings, and among them.
Psa 	55 	16 	1 	As for me, I will call upon God; and the LORD shall save me.
Psa 	55 	17 	1 	Evening, and morning, and at noon, will I pray, and cry aloud: and he shall hear my voice.
Psa 	55 	18 	1 	He hath delivered my soul in peace from the battle that was against me: for there were many with me.
Psa 	55 	19 	1 	God shall hear, and afflict them, even he that abideth of old.
Psa 	55 	19 	2 	Selah.
Psa 	55 	19 	3 	Because they have no changes, therefore they fear not God.
Psa 	55 	20 	1 	He hath put forth his hands against such as be at peace with him: he hath broken his covenant.
Psa 	55 	21 	1 	The words of his mouth were smoother than butter, but war was in his heart: his words were softer than oil, yet were they drawn swords.
Psa 	55 	22 	1 	Cast thy burden upon the LORD, and he shall sustain thee: he shall never suffer the righteous to be moved.
Psa 	55 	23 	1 	But thou, O God, shalt bring them down into the pit of destruction: bloody and deceitful men shall not live out half their days; but I will trust in thee.
Psa 	56 	1 	1 	Be merciful unto me, O God: for man would swallow me up; he fighting daily oppresseth me.
Psa 	56 	2 	1 	Mine enemies would daily swallow me up: for they be many that fight against me, O thou most High.
Psa 	56 	3 	1 	What time I am afraid, I will trust in thee.
Psa 	56 	4 	1 	In God I will praise his word, in God I have put my trust; I will not fear what flesh can do unto me.
Psa 	56 	5 	1 	Every day they wrest my words: all their thoughts are against me for evil.
Psa 	56 	6 	1 	They gather themselves together, they hide themselves, they mark my steps, when they wait for my soul.
Psa 	56 	7 	1 	Shall they escape by iniquity?
Psa 	56 	7 	2 	in thine anger cast down the people, O God.
Psa 	56 	8 	1 	Thou tellest my wanderings: put thou my tears into thy bottle: are they not in thy book?
Psa 	56 	9 	1 	When I cry unto thee, then shall mine enemies turn back: this I know; for God is for me.
Psa 	56 	10 	1 	In God will I praise his word: in the LORD will I praise his word.
Psa 	56 	11 	1 	In God have I put my trust: I will not be afraid what man can do unto me.
Psa 	56 	12 	1 	Thy vows are upon me, O God: I will render praises unto thee.
Psa 	56 	13 	1 	For thou hast delivered my soul from death: wilt not thou deliver my feet from falling, that I may walk before God in the light of the living?
Psa 	57 	1 	1 	Be merciful unto me, O God, be merciful unto me: for my soul trusteth in thee: yea, in the shadow of thy wings will I make my refuge, until these calamities be overpast.
Psa 	57 	2 	1 	I will cry unto God most high; unto God that performeth all things for me.
Psa 	57 	3 	1 	He shall send from heaven, and save me from the reproach of him that would swallow me up.
Psa 	57 	3 	2 	Selah.
Psa 	57 	3 	3 	God shall send forth his mercy and his truth.
Psa 	57 	4 	1 	My soul is among lions: and I lie even among them that are set on fire, even the sons of men, whose teeth are spears and arrows, and their tongue a sharp sword.
Psa 	57 	5 	1 	Be thou exalted, O God, above the heavens; let thy glory be above all the earth.
Psa 	57 	6 	1 	They have prepared a net for my steps; my soul is bowed down: they have digged a pit before me, into the midst whereof they are fallen themselves.
Psa 	57 	6 	2 	Selah.
Psa 	57 	7 	1 	My heart is fixed, O God, my heart is fixed: I will sing and give praise.
Psa 	57 	8 	1 	Awake up, my glory; awake, psaltery and harp: I myself will awake early.
Psa 	57 	9 	1 	I will praise thee, O Lord, among the people: I will sing unto thee among the nations.
Psa 	57 	10 	1 	For thy mercy is great unto the heavens, and thy truth unto the clouds.
Psa 	57 	11 	1 	Be thou exalted, O God, above the heavens: let thy glory be above all the earth.
Psa 	58 	1 	1 	Do ye indeed speak righteousness, O congregation?
Psa 	58 	1 	2 	do ye judge uprightly, O ye sons of men?
Psa 	58 	2 	1 	Yea, in heart ye work wickedness; ye weigh the violence of your hands in the earth.
Psa 	58 	3 	1 	The wicked are estranged from the womb: they go astray as soon as they be born, speaking lies.
Psa 	58 	4 	1 	Their poison is like the poison of a serpent: they are like the deaf adder that stoppeth her ear;
Psa 	58 	5 	1 	Which will not hearken to the voice of charmers, charming never so wisely.
Psa 	58 	6 	1 	Break their teeth, O God, in their mouth: break out the great teeth of the young lions, O LORD.
Psa 	58 	7 	1 	Let them melt away as waters which run continually: when he bendeth his bow to shoot his arrows, let them be as cut in pieces.
Psa 	58 	8 	1 	As a snail which melteth, let every one of them pass away: like the untimely birth of a woman, that they may not see the sun.
Psa 	58 	9 	1 	Before your pots can feel the thorns, he shall take them away as with a whirlwind, both living, and in his wrath.
Psa 	58 	10 	1 	The righteous shall rejoice when he seeth the vengeance: he shall wash his feet in the blood of the wicked.
Psa 	58 	11 	1 	So that a man shall say, Verily there is a reward for the righteous: verily he is a God that judgeth in the earth.
Psa 	59 	1 	1 	Deliver me from mine enemies, O my God: defend me from them that rise up against me.
Psa 	59 	2 	1 	Deliver me from the workers of iniquity, and save me from bloody men.
Psa 	59 	3 	1 	For, lo, they lie in wait for my soul: the mighty are gathered against me; not for my transgression, nor for my sin, O LORD.
Psa 	59 	4 	1 	They run and prepare themselves without my fault: awake to help me, and behold.
Psa 	59 	5 	1 	Thou therefore, O LORD God of hosts, the God of Israel, awake to visit all the heathen: be not merciful to any wicked transgressors.
Psa 	59 	5 	2 	Selah.
Psa 	59 	6 	1 	They return at evening: they make a noise like a dog, and go round about the city.
Psa 	59 	7 	1 	Behold, they belch out with their mouth: swords are in their lips: for who, say they, doth hear?
Psa 	59 	8 	1 	But thou, O LORD, shalt laugh at them; thou shalt have all the heathen in derision.
Psa 	59 	9 	1 	Because of his strength will I wait upon thee: for God is my defence.
Psa 	59 	10 	1 	The God of my mercy shall prevent me: God shall let me see my desire upon mine enemies.
Psa 	59 	11 	1 	Slay them not, lest my people forget: scatter them by thy power; and bring them down, O Lord our shield.
Psa 	59 	12 	1 	For the sin of their mouth and the words of their lips let them even be taken in their pride: and for cursing and lying which they speak.
Psa 	59 	13 	1 	Consume them in wrath, consume them, that they may not be: and let them know that God ruleth in Jacob unto the ends of the earth.
Psa 	59 	13 	2 	Selah.
Psa 	59 	14 	1 	And at evening let them return; and let them make a noise like a dog, and go round about the city.
Psa 	59 	15 	1 	Let them wander up and down for meat, and grudge if they be not satisfied.
Psa 	59 	16 	1 	But I will sing of thy power; yea, I will sing aloud of thy mercy in the morning: for thou hast been my defence and refuge in the day of my trouble.
Psa 	59 	17 	1 	Unto thee, O my strength, will I sing: for God is my defence, and the God of my mercy.
Psa 	60 	1 	1 	O God, thou hast cast us off, thou hast scattered us, thou hast been displeased; O turn thyself to us again.
Psa 	60 	2 	1 	Thou hast made the earth to tremble; thou hast broken it: heal the breaches thereof; for it shaketh.
Psa 	60 	3 	1 	Thou hast shewed thy people hard things: thou hast made us to drink the wine of astonishment.
Psa 	60 	4 	1 	Thou hast given a banner to them that fear thee, that it may be displayed because of the truth.
Psa 	60 	4 	2 	Selah.
Psa 	60 	5 	1 	That thy beloved may be delivered; save with thy right hand, and hear me.
Psa 	60 	6 	1 	God hath spoken in his holiness; I will rejoice, I will divide Shechem, and mete out the valley of Succoth.
Psa 	60 	7 	1 	Gilead is mine, and Manasseh is mine; Ephraim also is the strength of mine head; Judah is my lawgiver;
Psa 	60 	8 	1 	Moab is my washpot; over Edom will I cast out my shoe: Philistia, triumph thou because of me.
Psa 	60 	9 	1 	Who will bring me into the strong city?
Psa 	60 	9 	2 	who will lead me into Edom?
Psa 	60 	10 	1 	Wilt not thou, O God, which hadst cast us off?
Psa 	60 	10 	2 	and thou, O God, which didst not go out with our armies?
Psa 	60 	11 	1 	Give us help from trouble: for vain is the help of man.
Psa 	60 	12 	1 	Through God we shall do valiantly: for he it is that shall tread down our enemies.
Psa 	61 	1 	1 	Hear my cry, O God; attend unto my prayer.
Psa 	61 	2 	1 	From the end of the earth will I cry unto thee, when my heart is overwhelmed: lead me to the rock that is higher than I.
Psa 	61 	3 	1 	For thou hast been a shelter for me, and a strong tower from the enemy.
Psa 	61 	4 	1 	I will abide in thy tabernacle for ever: I will trust in the covert of thy wings.
Psa 	61 	4 	2 	Selah.
Psa 	61 	5 	1 	For thou, O God, hast heard my vows: thou hast given me the heritage of those that fear thy name.
Psa 	61 	6 	1 	Thou wilt prolong the king's life: and his years as many generations.
Psa 	61 	7 	1 	He shall abide before God for ever: O prepare mercy and truth, which may preserve him.
Psa 	61 	8 	1 	So will I sing praise unto thy name for ever, that I may daily perform my vows.
Psa 	62 	1 	1 	Truly my soul waiteth upon God: from him cometh my salvation.
Psa 	62 	2 	1 	He only is my rock and my salvation; he is my defence; I shall not be greatly moved.
Psa 	62 	3 	1 	How long will ye imagine mischief against a man?
Psa 	62 	3 	2 	ye shall be slain all of you: as a bowing wall shall ye be, and as a tottering fence.
Psa 	62 	4 	1 	They only consult to cast him down from his excellency: they delight in lies: they bless with their mouth, but they curse inwardly.
Psa 	62 	4 	2 	Selah.
Psa 	62 	5 	1 	My soul, wait thou only upon God; for my expectation is from him.
Psa 	62 	6 	1 	He only is my rock and my salvation: he is my defence; I shall not be moved.
Psa 	62 	7 	1 	In God is my salvation and my glory: the rock of my strength, and my refuge, is in God.
Psa 	62 	8 	1 	Trust in him at all times; ye people, pour out your heart before him: God is a refuge for us.
Psa 	62 	8 	2 	Selah.
Psa 	62 	9 	1 	Surely men of low degree are vanity, and men of high degree are a lie: to be laid in the balance, they are altogether lighter than vanity.
Psa 	62 	10 	1 	Trust not in oppression, and become not vain in robbery: if riches increase, set not your heart upon them.
Psa 	62 	11 	1 	God hath spoken once; twice have I heard this; that power belongeth unto God.
Psa 	62 	12 	1 	Also unto thee, O Lord, belongeth mercy: for thou renderest to every man according to his work.
Psa 	63 	1 	1 	O God, thou art my God; early will I seek thee: my soul thirsteth for thee, my flesh longeth for thee in a dry and thirsty land, where no water is;
Psa 	63 	2 	1 	To see thy power and thy glory, so as I have seen thee in the sanctuary.
Psa 	63 	3 	1 	Because thy lovingkindness is better than life, my lips shall praise thee.
Psa 	63 	4 	1 	Thus will I bless thee while I live: I will lift up my hands in thy name.
Psa 	63 	5 	1 	My soul shall be satisfied as with marrow and fatness; and my mouth shall praise thee with joyful lips:
Psa 	63 	6 	1 	When I remember thee upon my bed, and meditate on thee in the night watches.
Psa 	63 	7 	1 	Because thou hast been my help, therefore in the shadow of thy wings will I rejoice.
Psa 	63 	8 	1 	My soul followeth hard after thee: thy right hand upholdeth me.
Psa 	63 	9 	1 	But those that seek my soul, to destroy it, shall go into the lower parts of the earth.
Psa 	63 	10 	1 	They shall fall by the sword: they shall be a portion for foxes.
Psa 	63 	11 	1 	But the king shall rejoice in God; every one that sweareth by him shall glory: but the mouth of them that speak lies shall be stopped.
Psa 	64 	1 	1 	Hear my voice, O God, in my prayer: preserve my life from fear of the enemy.
Psa 	64 	2 	1 	Hide me from the secret counsel of the wicked; from the insurrection of the workers of iniquity:
