book	chapter	verse_order	sentence_order	sentence
Neh 	8 	15 	1 	And that they should publish and proclaim in all their cities, and in Jerusalem, saying, Go forth unto the mount, and fetch olive branches, and pine branches, and myrtle branches, and palm branches, and branches of thick trees, to make booths, as it is written.
Neh 	8 	16 	1 	So the people went forth, and brought them, and made themselves booths, every one upon the roof of his house, and in their courts, and in the courts of the house of God, and in the street of the water gate, and in the street of the gate of Ephraim.
Neh 	8 	17 	1 	And all the congregation of them that were come again out of the captivity made booths, and sat under the booths: for since the days of Jeshua the son of Nun unto that day had not the children of Israel done so.
Neh 	8 	17 	2 	And there was very great gladness.
Neh 	8 	18 	1 	Also day by day, from the first day unto the last day, he read in the book of the law of God.
Neh 	8 	18 	2 	And they kept the feast seven days; and on the eighth day was a solemn assembly, according unto the manner.
Neh 	9 	1 	1 	ow in the twenty and fourth day of this month the children of Israel were assembled with fasting, and with sackclothes, and earth upon them.
Neh 	9 	2 	1 	And the seed of Israel separated themselves from all strangers, and stood and confessed their sins, and the iniquities of their fathers.
Neh 	9 	3 	1 	And they stood up in their place, and read in the book of the law of the LORD their God one fourth part of the day; and another fourth part they confessed, and worshipped the LORD their God.
Neh 	9 	4 	1 	Then stood up upon the stairs, of the Levites, Jeshua, and Bani, Kadmiel, Shebaniah, Bunni, Sherebiah, Bani, and Chenani, and cried with a loud voice unto the LORD their God.
Neh 	9 	5 	1 	Then the Levites, Jeshua, and Kadmiel, Bani, Hashabniah, Sherebiah, Hodijah, Shebaniah, and Pethahiah, said, Stand up and bless the LORD your God for ever and ever: and blessed be thy glorious name, which is exalted above all blessing and praise.
Neh 	9 	6 	1 	Thou, even thou, art LORD alone; thou hast made heaven, the heaven of heavens, with all their host, the earth, and all things that are therein, the seas, and all that is therein, and thou preservest them all; and the host of heaven worshippeth thee.
Neh 	9 	7 	1 	Thou art the LORD the God, who didst choose Abram, and broughtest him forth out of Ur of the Chaldees, and gavest him the name of Abraham;
Neh 	9 	8 	1 	And foundest his heart faithful before thee, and madest a covenant with him to give the land of the Canaanites, the Hittites, the Amorites, and the Perizzites, and the Jebusites, and the Girgashites, to give it, I say, to his seed, and hast performed thy words; for thou art righteous:
Neh 	9 	9 	1 	And didst see the affliction of our fathers in Egypt, and heardest their cry by the Red sea;
Neh 	9 	10 	1 	And shewedst signs and wonders upon Pharaoh, and on all his servants, and on all the people of his land: for thou knewest that they dealt proudly against them.
Neh 	9 	10 	2 	So didst thou get thee a name, as it is this day.
Neh 	9 	11 	1 	And thou didst divide the sea before them, so that they went through the midst of the sea on the dry land; and their persecutors thou threwest into the deeps, as a stone into the mighty waters.
Neh 	9 	12 	1 	Moreover thou leddest them in the day by a cloudy pillar; and in the night by a pillar of fire, to give them light in the way wherein they should go.
Neh 	9 	13 	1 	Thou camest down also upon mount Sinai, and spakest with them from heaven, and gavest them right judgments, and true laws, good statutes and commandments:
Neh 	9 	14 	1 	And madest known unto them thy holy sabbath, and commandedst them precepts, statutes, and laws, by the hand of Moses thy servant:
Neh 	9 	15 	1 	And gavest them bread from heaven for their hunger, and broughtest forth water for them out of the rock for their thirst, and promisedst them that they should go in to possess the land which thou hadst sworn to give them.
Neh 	9 	16 	1 	But they and our fathers dealt proudly, and hardened their necks, and hearkened not to thy commandments,
Neh 	9 	17 	1 	And refused to obey, neither were mindful of thy wonders that thou didst among them; but hardened their necks, and in their rebellion appointed a captain to return to their bondage: but thou art a God ready to pardon, gracious and merciful, slow to anger, and of great kindness, and forsookest them not.
Neh 	9 	18 	1 	Yea, when they had made them a molten calf, and said, This is thy God that brought thee up out of Egypt, and had wrought great provocations;
Neh 	9 	19 	1 	Yet thou in thy manifold mercies forsookest them not in the wilderness: the pillar of the cloud departed not from them by day, to lead them in the way; neither the pillar of fire by night, to shew them light, and the way wherein they should go.
Neh 	9 	20 	1 	Thou gavest also thy good spirit to instruct them, and withheldest not thy manna from their mouth, and gavest them water for their thirst.
Neh 	9 	21 	1 	Yea, forty years didst thou sustain them in the wilderness, so that they lacked nothing; their clothes waxed not old, and their feet swelled not.
Neh 	9 	22 	1 	Moreover thou gavest them kingdoms and nations, and didst divide them into corners: so they possessed the land of Sihon, and the land of the king of Heshbon, and the land of Og king of Bashan.
Neh 	9 	23 	1 	Their children also multipliedst thou as the stars of heaven, and broughtest them into the land, concerning which thou hadst promised to their fathers, that they should go in to possess it.
Neh 	9 	24 	1 	So the children went in and possessed the land, and thou subduedst before them the inhabitants of the land, the Canaanites, and gavest them into their hands, with their kings, and the people of the land, that they might do with them as they would.
Neh 	9 	25 	1 	And they took strong cities, and a fat land, and possessed houses full of all goods, wells digged, vineyards, and oliveyards, and fruit trees in abundance: so they did eat, and were filled, and became fat, and delighted themselves in thy great goodness.
Neh 	9 	26 	1 	vertheless they were disobedient, and rebelled against thee, and cast thy law behind their backs, and slew thy prophets which testified against them to turn them to thee, and they wrought great provocations.
Neh 	9 	27 	1 	Therefore thou deliveredst them into the hand of their enemies, who vexed them: and in the time of their trouble, when they cried unto thee, thou heardest them from heaven; and according to thy manifold mercies thou gavest them saviours, who saved them out of the hand of their enemies.
Neh 	9 	28 	1 	But after they had rest, they did evil again before thee: therefore leftest thou them in the land of their enemies, so that they had the dominion over them: yet when they returned, and cried unto thee, thou heardest them from heaven; and many times didst thou deliver them according to thy mercies;
Neh 	9 	29 	1 	And testifiedst against them, that thou mightest bring them again unto thy law: yet they dealt proudly, and hearkened not unto thy commandments, but sinned against thy judgments, (which if a man do, he shall live in them;) and withdrew the shoulder, and hardened their neck, and would not hear.
Neh 	9 	30 	1 	Yet many years didst thou forbear them, and testifiedst against them by thy spirit in thy prophets: yet would they not give ear: therefore gavest thou them into the hand of the people of the lands.
Neh 	9 	31 	1 	vertheless for thy great mercies' sake thou didst not utterly consume them, nor forsake them; for thou art a gracious and merciful God.
Neh 	9 	32 	1 	ow therefore, our God, the great, the mighty, and the terrible God, who keepest covenant and mercy, let not all the trouble seem little before thee, that hath come upon us, on our kings, on our princes, and on our priests, and on our prophets, and on our fathers, and on all thy people, since the time of the kings of Assyria unto this day.
Neh 	9 	33 	1 	Howbeit thou art just in all that is brought upon us; for thou hast done right, but we have done wickedly:
Neh 	9 	34 	1 	ither have our kings, our princes, our priests, nor our fathers, kept thy law, nor hearkened unto thy commandments and thy testimonies, wherewith thou didst testify against them.
Neh 	9 	35 	1 	For they have not served thee in their kingdom, and in thy great goodness that thou gavest them, and in the large and fat land which thou gavest before them, neither turned they from their wicked works.
Neh 	9 	36 	1 	Behold, we are servants this day, and for the land that thou gavest unto our fathers to eat the fruit thereof and the good thereof, behold, we are servants in it:
Neh 	9 	37 	1 	And it yieldeth much increase unto the kings whom thou hast set over us because of our sins: also they have dominion over our bodies, and over our cattle, at their pleasure, and we are in great distress.
Neh 	9 	38 	1 	And because of all this we make a sure covenant, and write it; and our princes, Levites, and priests, seal unto it.
Neh 	10 	1 	1 	ow those that sealed were, Nehemiah, the Tirshatha, the son of Hachaliah, and Zidkijah,
Neh 	10 	2 	1 	Seraiah, Azariah, Jeremiah,
Neh 	10 	3 	1 	Pashur, Amariah, Malchijah,
Neh 	10 	4 	1 	Hattush, Shebaniah, Malluch,
Neh 	10 	5 	1 	Harim, Meremoth, Obadiah,
Neh 	10 	6 	1 	Daniel, Ginnethon, Baruch,
Neh 	10 	7 	1 	Meshullam, Abijah, Mijamin,
Neh 	10 	8 	1 	Maaziah, Bilgai, Shemaiah: these were the priests.
Neh 	10 	9 	1 	And the Levites: both Jeshua the son of Azaniah, Binnui of the sons of Henadad, Kadmiel;
Neh 	10 	10 	1 	And their brethren, Shebaniah, Hodijah, Kelita, Pelaiah, Hanan,
Neh 	10 	11 	1 	Micha, Rehob, Hashabiah,
Neh 	10 	12 	1 	Zaccur, Sherebiah, Shebaniah,
Neh 	10 	13 	1 	Hodijah, Bani, Beninu.
Neh 	10 	14 	1 	The chief of the people; Parosh, Pahathmoab, Elam, Zatthu, Bani,
Neh 	10 	15 	1 	Bunni, Azgad, Bebai,
Neh 	10 	16 	1 	Adonijah, Bigvai, Adin,
Neh 	10 	17 	1 	Ater, Hizkijah, Azzur,
Neh 	10 	18 	1 	Hodijah, Hashum, Bezai,
Neh 	10 	19 	1 	Hariph, Anathoth, Nebai,
Neh 	10 	20 	1 	Magpiash, Meshullam, Hezir,
Neh 	10 	21 	1 	Meshezabeel, Zadok, Jaddua,
Neh 	10 	22 	1 	Pelatiah, Hanan, Anaiah,
Neh 	10 	23 	1 	Hoshea, Hananiah, Hashub,
Neh 	10 	24 	1 	Hallohesh, Pileha, Shobek,
Neh 	10 	25 	1 	Rehum, Hashabnah, Maaseiah,
Neh 	10 	26 	1 	And Ahijah, Hanan, Anan,
Neh 	10 	27 	1 	Malluch, Harim, Baanah.
Neh 	10 	28 	1 	And the rest of the people, the priests, the Levites, the porters, the singers, the Nethinims, and all they that had separated themselves from the people of the lands unto the law of God, their wives, their sons, and their daughters, every one having knowledge, and having understanding;
Neh 	10 	29 	1 	They clave to their brethren, their nobles, and entered into a curse, and into an oath, to walk in God's law, which was given by Moses the servant of God, and to observe and do all the commandments of the LORD our Lord, and his judgments and his statutes;
Neh 	10 	30 	1 	And that we would not give our daughters unto the people of the land, not take their daughters for our sons:
Neh 	10 	31 	1 	And if the people of the land bring ware or any victuals on the sabbath day to sell, that we would not buy it of them on the sabbath, or on the holy day: and that we would leave the seventh year, and the exaction of every debt.
Neh 	10 	32 	1 	Also we made ordinances for us, to charge ourselves yearly with the third part of a shekel for the service of the house of our God;
Neh 	10 	33 	1 	For the shewbread, and for the continual meat offering, and for the continual burnt offering, of the sabbaths, of the new moons, for the set feasts, and for the holy things, and for the sin offerings to make an atonement for Israel, and for all the work of the house of our God.
Neh 	10 	34 	1 	And we cast the lots among the priests, the Levites, and the people, for the wood offering, to bring it into the house of our God, after the houses of our fathers, at times appointed year by year, to burn upon the altar of the LORD our God, as it is written in the law:
Neh 	10 	35 	1 	And to bring the firstfruits of our ground, and the firstfruits of all fruit of all trees, year by year, unto the house of the LORD:
Neh 	10 	36 	1 	Also the firstborn of our sons, and of our cattle, as it is written in the law, and the firstlings of our herds and of our flocks, to bring to the house of our God, unto the priests that minister in the house of our God:
Neh 	10 	37 	1 	And that we should bring the firstfruits of our dough, and our offerings, and the fruit of all manner of trees, of wine and of oil, unto the priests, to the chambers of the house of our God; and the tithes of our ground unto the Levites, that the same Levites might have the tithes in all the cities of our tillage.
Neh 	10 	38 	1 	And the priest the son of Aaron shall be with the Levites, when the Levites take tithes: and the Levites shall bring up the tithe of the tithes unto the house of our God, to the chambers, into the treasure house.
Neh 	10 	39 	1 	For the children of Israel and the children of Levi shall bring the offering of the corn, of the new wine, and the oil, unto the chambers, where are the vessels of the sanctuary, and the priests that minister, and the porters, and the singers: and we will not forsake the house of our God.
Neh 	11 	1 	1 	And the rulers of the people dwelt at Jerusalem: the rest of the people also cast lots, to bring one of ten to dwell in Jerusalem the holy city, and nine parts to dwell in other cities.
Neh 	11 	2 	1 	And the people blessed all the men, that willingly offered themselves to dwell at Jerusalem.
Neh 	11 	3 	1 	ow these are the chief of the province that dwelt in Jerusalem: but in the cities of Judah dwelt every one in his possession in their cities, to wit, Israel, the priests, and the Levites, and the Nethinims, and the children of Solomon's servants.
Neh 	11 	4 	1 	And at Jerusalem dwelt certain of the children of Judah, and of the children of Benjamin.
Neh 	11 	4 	2 	Of the children of Judah; Athaiah the son of Uzziah, the son of Zechariah, the son of Amariah, the son of Shephatiah, the son of Mahalaleel, of the children of Perez;
Neh 	11 	5 	1 	And Maaseiah the son of Baruch, the son of Colhozeh, the son of Hazaiah, the son of Adaiah, the son of Joiarib, the son of Zechariah, the son of Shiloni.
Neh 	11 	6 	1 	All the sons of Perez that dwelt at Jerusalem were four hundred threescore and eight valiant men.
Neh 	11 	7 	1 	And these are the sons of Benjamin; Sallu the son of Meshullam, the son of Joed, the son of Pedaiah, the son of Kolaiah, the son of Maaseiah, the son of Ithiel, the son of Jesaiah.
Neh 	11 	8 	1 	And after him Gabbai, Sallai, nine hundred twenty and eight.
Neh 	11 	9 	1 	And Joel the son of Zichri was their overseer: and Judah the son of Senuah was second over the city.
Neh 	11 	10 	1 	Of the priests: Jedaiah the son of Joiarib, Jachin.
Neh 	11 	11 	1 	Seraiah the son of Hilkiah, the son of Meshullam, the son of Zadok, the son of Meraioth, the son of Ahitub, was the ruler of the house of God.
Neh 	11 	12 	1 	And their brethren that did the work of the house were eight hundred twenty and two: and Adaiah the son of Jeroham, the son of Pelaliah, the son of Amzi, the son of Zechariah, the son of Pashur, the son of Malchiah.
Neh 	11 	13 	1 	And his brethren, chief of the fathers, two hundred forty and two: and Amashai the son of Azareel, the son of Ahasai, the son of Meshillemoth, the son of Immer,
Neh 	11 	14 	1 	And their brethren, mighty men of valour, an hundred twenty and eight: and their overseer was Zabdiel, the son of one of the great men.
Neh 	11 	15 	1 	Also of the Levites: Shemaiah the son of Hashub, the son of Azrikam, the son of Hashabiah, the son of Bunni;
Neh 	11 	16 	1 	And Shabbethai and Jozabad, of the chief of the Levites, had the oversight of the outward business of the house of God.
Neh 	11 	17 	1 	And Mattaniah the son of Micha, the son of Zabdi, the son of Asaph, was the principal to begin the thanksgiving in prayer: and Bakbukiah the second among his brethren, and Abda the son of Shammua, the son of Galal, the son of Jeduthun.
Neh 	11 	18 	1 	All the Levites in the holy city were two hundred fourscore and four.
Neh 	11 	19 	1 	Moreover the porters, Akkub, Talmon, and their brethren that kept the gates, were an hundred seventy and two.
Neh 	11 	20 	1 	And the residue of Israel, of the priests, and the Levites, were in all the cities of Judah, every one in his inheritance.
Neh 	11 	21 	1 	But the Nethinims dwelt in Ophel: and Ziha and Gispa were over the Nethinims.
Neh 	11 	22 	1 	The overseer also of the Levites at Jerusalem was Uzzi the son of Bani, the son of Hashabiah, the son of Mattaniah, the son of Micha.
Neh 	11 	22 	2 	Of the sons of Asaph, the singers were over the business of the house of God.
Neh 	11 	23 	1 	For it was the king's commandment concerning them, that a certain portion should be for the singers, due for every day.
Neh 	11 	24 	1 	And Pethahiah the son of Meshezabeel, of the children of Zerah the son of Judah, was at the king's hand in all matters concerning the people.
Neh 	11 	25 	1 	And for the villages, with their fields, some of the children of Judah dwelt at Kirjatharba, and in the villages thereof, and at Dibon, and in the villages thereof, and at Jekabzeel, and in the villages thereof,
Neh 	11 	26 	1 	And at Jeshua, and at Moladah, and at Bethphelet,
Neh 	11 	27 	1 	And at Hazarshual, and at Beersheba, and in the villages thereof,
Neh 	11 	28 	1 	And at Ziklag, and at Mekonah, and in the villages thereof,
Neh 	11 	29 	1 	And at Enrimmon, and at Zareah, and at Jarmuth,
Neh 	11 	30 	1 	Zanoah, Adullam, and in their villages, at Lachish, and the fields thereof, at Azekah, and in the villages thereof.
Neh 	11 	30 	2 	And they dwelt from Beersheba unto the valley of Hinnom.
Neh 	11 	31 	1 	The children also of Benjamin from Geba dwelt at Michmash, and Aija, and Bethel, and in their villages.
Neh 	11 	32 	1 	And at Anathoth, Nob, Ananiah,
Neh 	11 	33 	1 	Hazor, Ramah, Gittaim,
Neh 	11 	34 	1 	Hadid, Zeboim, Neballat,
Neh 	11 	35 	1 	Lod, and Ono, the valley of craftsmen.
Neh 	11 	36 	1 	And of the Levites were divisions in Judah, and in Benjamin.
Neh 	12 	1 	1 	ow these are the priests and the Levites that went up with Zerubbabel the son of Shealtiel, and Jeshua: Seraiah, Jeremiah, Ezra,
Neh 	12 	2 	1 	Amariah, Malluch, Hattush,
Neh 	12 	3 	1 	Shechaniah, Rehum, Meremoth,
Neh 	12 	4 	1 	Iddo, Ginnetho, Abijah,
Neh 	12 	5 	1 	Miamin, Maadiah, Bilgah,
Neh 	12 	6 	1 	Shemaiah, and Joiarib, Jedaiah,
Neh 	12 	7 	1 	Sallu, Amok, Hilkiah, Jedaiah.
Neh 	12 	7 	2 	These were the chief of the priests and of their brethren in the days of Jeshua.
Neh 	12 	8 	1 	Moreover the Levites: Jeshua, Binnui, Kadmiel, Sherebiah, Judah, and Mattaniah, which was over the thanksgiving, he and his brethren.
Neh 	12 	9 	1 	Also Bakbukiah and Unni, their brethren, were over against them in the watches.
Neh 	12 	10 	1 	And Jeshua begat Joiakim, Joiakim also begat Eliashib, and Eliashib begat Joiada,
Neh 	12 	11 	1 	And Joiada begat Jonathan, and Jonathan begat Jaddua.
Neh 	12 	12 	1 	And in the days of Joiakim were priests, the chief of the fathers: of Seraiah, Meraiah; of Jeremiah, Hananiah;
Neh 	12 	13 	1 	Of Ezra, Meshullam; of Amariah, Jehohanan;
Neh 	12 	14 	1 	Of Melicu, Jonathan; of Shebaniah, Joseph;
Neh 	12 	15 	1 	Of Harim, Adna; of Meraioth, Helkai;
Neh 	12 	16 	1 	Of Iddo, Zechariah; of Ginnethon, Meshullam;
Neh 	12 	17 	1 	Of Abijah, Zichri; of Miniamin, of Moadiah, Piltai:
Neh 	12 	18 	1 	Of Bilgah, Shammua; of Shemaiah, Jehonathan;
Neh 	12 	19 	1 	And of Joiarib, Mattenai; of Jedaiah, Uzzi;
Neh 	12 	20 	1 	Of Sallai, Kallai; of Amok, Eber;
Neh 	12 	21 	1 	Of Hilkiah, Hashabiah; of Jedaiah, Nethaneel.
Neh 	12 	22 	1 	The Levites in the days of Eliashib, Joiada, and Johanan, and Jaddua, were recorded chief of the fathers: also the priests, to the reign of Darius the Persian.
Neh 	12 	23 	1 	The sons of Levi, the chief of the fathers, were written in the book of the chronicles, even until the days of Johanan the son of Eliashib.
Neh 	12 	24 	1 	And the chief of the Levites: Hashabiah, Sherebiah, and Jeshua the son of Kadmiel, with their brethren over against them, to praise and to give thanks, according to the commandment of David the man of God, ward over against ward.
Neh 	12 	25 	1 	Mattaniah, and Bakbukiah, Obadiah, Meshullam, Talmon, Akkub, were porters keeping the ward at the thresholds of the gates.
Neh 	12 	26 	1 	These were in the days of Joiakim the son of Jeshua, the son of Jozadak, and in the days of Nehemiah the governor, and of Ezra the priest, the scribe.
Neh 	12 	27 	1 	And at the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with thanksgivings, and with singing, with cymbals, psalteries, and with harps.
Neh 	12 	28 	1 	And the sons of the singers gathered themselves together, both out of the plain country round about Jerusalem, and from the villages of Netophathi;
Neh 	12 	29 	1 	Also from the house of Gilgal, and out of the fields of Geba and Azmaveth: for the singers had builded them villages round about Jerusalem.
Neh 	12 	30 	1 	And the priests and the Levites purified themselves, and purified the people, and the gates, and the wall.
Neh 	12 	31 	1 	Then I brought up the princes of Judah upon the wall, and appointed two great companies of them that gave thanks, whereof one went on the right hand upon the wall toward the dung gate:
Neh 	12 	32 	1 	And after them went Hoshaiah, and half of the princes of Judah,
Neh 	12 	33 	1 	And Azariah, Ezra, and Meshullam,
Neh 	12 	34 	1 	Judah, and Benjamin, and Shemaiah, and Jeremiah,
Neh 	12 	35 	1 	And certain of the priests' sons with trumpets; namely, Zechariah the son of Jonathan, the son of Shemaiah, the son of Mattaniah, the son of Michaiah, the son of Zaccur, the son of Asaph:
Neh 	12 	36 	1 	And his brethren, Shemaiah, and Azarael, Milalai, Gilalai, Maai, Nethaneel, and Judah, Hanani, with the musical instruments of David the man of God, and Ezra the scribe before them.
Neh 	12 	37 	1 	And at the fountain gate, which was over against them, they went up by the stairs of the city of David, at the going up of the wall, above the house of David, even unto the water gate eastward.
Neh 	12 	38 	1 	And the other company of them that gave thanks went over against them, and I after them, and the half of the people upon the wall, from beyond the tower of the furnaces even unto the broad wall;
Neh 	12 	39 	1 	And from above the gate of Ephraim, and above the old gate, and above the fish gate, and the tower of Hananeel, and the tower of Meah, even unto the sheep gate: and they stood still in the prison gate.
Neh 	12 	40 	1 	So stood the two companies of them that gave thanks in the house of God, and I, and the half of the rulers with me:
Neh 	12 	41 	1 	And the priests; Eliakim, Maaseiah, Miniamin, Michaiah, Elioenai, Zechariah, and Hananiah, with trumpets;
Neh 	12 	42 	1 	And Maaseiah, and Shemaiah, and Eleazar, and Uzzi, and Jehohanan, and Malchijah, and Elam, and Ezer.
Neh 	12 	42 	2 	And the singers sang loud, with Jezrahiah their overseer.
Neh 	12 	43 	1 	Also that day they offered great sacrifices, and rejoiced: for God had made them rejoice with great joy: the wives also and the children rejoiced: so that the joy of Jerusalem was heard even afar off.
Neh 	12 	44 	1 	And at that time were some appointed over the chambers for the treasures, for the offerings, for the firstfruits, and for the tithes, to gather into them out of the fields of the cities the portions of the law for the priests and Levites: for Judah rejoiced for the priests and for the Levites that waited.
Neh 	12 	45 	1 	And both the singers and the porters kept the ward of their God, and the ward of the purification, according to the commandment of David, and of Solomon his son.
Neh 	12 	46 	1 	For in the days of David and Asaph of old there were chief of the singers, and songs of praise and thanksgiving unto God.
Neh 	12 	47 	1 	And all Israel in the days of Zerubbabel, and in the days of Nehemiah, gave the portions of the singers and the porters, every day his portion: and they sanctified holy things unto the Levites; and the Levites sanctified them unto the children of Aaron.
Neh 	13 	1 	1 	On that day they read in the book of Moses in the audience of the people; and therein was found written, that the Ammonite and the Moabite should not come into the congregation of God for ever;
Neh 	13 	2 	1 	Because they met not the children of Israel with bread and with water, but hired Balaam against them, that he should curse them: howbeit our God turned the curse into a blessing.
Neh 	13 	3 	1 	ow it came to pass, when they had heard the law, that they separated from Israel all the mixed multitude.
Neh 	13 	4 	1 	And before this, Eliashib the priest, having the oversight of the chamber of the house of our God, was allied unto Tobiah:
Neh 	13 	5 	1 	And he had prepared for him a great chamber, where aforetime they laid the meat offerings, the frankincense, and the vessels, and the tithes of the corn, the new wine, and the oil, which was commanded to be given to the Levites, and the singers, and the porters; and the offerings of the priests.
Neh 	13 	6 	1 	But in all this time was not I at Jerusalem: for in the two and thirtieth year of Artaxerxes king of Babylon came I unto the king, and after certain days obtained I leave of the king:
Neh 	13 	7 	1 	And I came to Jerusalem, and understood of the evil that Eliashib did for Tobiah, in preparing him a chamber in the courts of the house of God.
Neh 	13 	8 	1 	And it grieved me sore: therefore I cast forth all the household stuff to Tobiah out of the chamber.
Neh 	13 	9 	1 	Then I commanded, and they cleansed the chambers: and thither brought I again the vessels of the house of God, with the meat offering and the frankincense.
Neh 	13 	10 	1 	And I perceived that the portions of the Levites had not been given them: for the Levites and the singers, that did the work, were fled every one to his field.
Neh 	13 	11 	1 	Then contended I with the rulers, and said, Why is the house of God forsaken?
Neh 	13 	11 	2 	And I gathered them together, and set them in their place.
Neh 	13 	12 	1 	Then brought all Judah the tithe of the corn and the new wine and the oil unto the treasuries.
Neh 	13 	13 	1 	And I made treasurers over the treasuries, Shelemiah the priest, and Zadok the scribe, and of the Levites, Pedaiah: and next to them was Hanan the son of Zaccur, the son of Mattaniah: for they were counted faithful, and their office was to distribute unto their brethren.
Neh 	13 	14 	1 	Remember me, O my God, concerning this, and wipe not out my good deeds that I have done for the house of my God, and for the offices thereof.
Neh 	13 	15 	1 	In those days saw I in Judah some treading wine presses on the sabbath, and bringing in sheaves, and lading asses; as also wine, grapes, and figs, and all manner of burdens, which they brought into Jerusalem on the sabbath day: and I testified against them in the day wherein they sold victuals.
Neh 	13 	16 	1 	There dwelt men of Tyre also therein, which brought fish, and all manner of ware, and sold on the sabbath unto the children of Judah, and in Jerusalem.
Neh 	13 	17 	1 	Then I contended with the nobles of Judah, and said unto them, What evil thing is this that ye do, and profane the sabbath day?
Neh 	13 	18 	1 	Did not your fathers thus, and did not our God bring all this evil upon us, and upon this city?
Neh 	13 	18 	2 	yet ye bring more wrath upon Israel by profaning the sabbath.
Neh 	13 	19 	1 	And it came to pass, that when the gates of Jerusalem began to be dark before the sabbath, I commanded that the gates should be shut, and charged that they should not be opened till after the sabbath: and some of my servants set I at the gates, that there should no burden be brought in on the sabbath day.
Neh 	13 	20 	1 	So the merchants and sellers of all kind of ware lodged without Jerusalem once or twice.
Neh 	13 	21 	1 	Then I testified against them, and said unto them, Why lodge ye about the wall?
Neh 	13 	21 	2 	if ye do so again, I will lay hands on you.
Neh 	13 	21 	3 	From that time forth came they no more on the sabbath.
Neh 	13 	22 	1 	And I commanded the Levites that they should cleanse themselves, and that they should come and keep the gates, to sanctify the sabbath day.
Neh 	13 	22 	2 	Remember me, O my God, concerning this also, and spare me according to the greatness of thy mercy.
Neh 	13 	23 	1 	In those days also saw I Jews that had married wives of Ashdod, of Ammon, and of Moab:
Neh 	13 	24 	1 	And their children spake half in the speech of Ashdod, and could not speak in the Jews' language, but according to the language of each people.
Neh 	13 	25 	1 	And I contended with them, and cursed them, and smote certain of them, and plucked off their hair, and made them swear by God, saying, Ye shall not give your daughters unto their sons, nor take their daughters unto your sons, or for yourselves.
Neh 	13 	26 	1 	Did not Solomon king of Israel sin by these things?
Neh 	13 	26 	2 	yet among many nations was there no king like him, who was beloved of his God, and God made him king over all Israel: nevertheless even him did outlandish women cause to sin.
Neh 	13 	27 	1 	Shall we then hearken unto you to do all this great evil, to transgress against our God in marrying strange wives?
Neh 	13 	28 	1 	And one of the sons of Joiada, the son of Eliashib the high priest, was son in law to Sanballat the Horonite: therefore I chased him from me.
Neh 	13 	29 	1 	Remember them, O my God, because they have defiled the priesthood, and the covenant of the priesthood, and of the Levites.
Neh 	13 	30 	1 	Thus cleansed I them from all strangers, and appointed the wards of the priests and the Levites, every one in his business;
Neh 	13 	31 	1 	And for the wood offering, at times appointed, and for the firstfruits.
Neh 	13 	31 	2 	Remember me, O my God, for good.
