book	chapter	verse_order	sentence_order	sentence
Job 	13 	9 	2 	or as one man mocketh another, do ye so mock him?
Job 	13 	10 	1 	He will surely reprove you, if ye do secretly accept persons.
Job 	13 	11 	1 	Shall not his excellency make you afraid?
Job 	13 	11 	2 	and his dread fall upon you?
Job 	13 	12 	1 	Your remembrances are like unto ashes, your bodies to bodies of clay.
Job 	13 	13 	1 	Hold your peace, let me alone, that I may speak, and let come on me what will.
Job 	13 	14 	1 	Wherefore do I take my flesh in my teeth, and put my life in mine hand?
Job 	13 	15 	1 	Though he slay me, yet will I trust in him: but I will maintain mine own ways before him.
Job 	13 	16 	1 	He also shall be my salvation: for an hypocrite shall not come before him.
Job 	13 	17 	1 	Hear diligently my speech, and my declaration with your ears.
Job 	13 	18 	1 	Behold now, I have ordered my cause; I know that I shall be justified.
Job 	13 	19 	1 	Who is he that will plead with me?
Job 	13 	19 	2 	for now, if I hold my tongue, I shall give up the ghost.
Job 	13 	20 	1 	Only do not two things unto me: then will I not hide myself from thee.
Job 	13 	21 	1 	Withdraw thine hand far from me: and let not thy dread make me afraid.
Job 	13 	22 	1 	Then call thou, and I will answer: or let me speak, and answer thou me.
Job 	13 	23 	1 	How many are mine iniquities and sins?
Job 	13 	23 	2 	make me to know my transgression and my sin.
Job 	13 	24 	1 	Wherefore hidest thou thy face, and holdest me for thine enemy?
Job 	13 	25 	1 	Wilt thou break a leaf driven to and fro?
Job 	13 	25 	2 	and wilt thou pursue the dry stubble?
Job 	13 	26 	1 	For thou writest bitter things against me, and makest me to possess the iniquities of my youth.
Job 	13 	27 	1 	Thou puttest my feet also in the stocks, and lookest narrowly unto all my paths; thou settest a print upon the heels of my feet.
Job 	13 	28 	1 	And he, as a rotten thing, consumeth, as a garment that is moth eaten.
Job 	14 	1 	1 	Man that is born of a woman is of few days and full of trouble.
Job 	14 	2 	1 	He cometh forth like a flower, and is cut down: he fleeth also as a shadow, and continueth not.
Job 	14 	3 	1 	And doth thou open thine eyes upon such an one, and bringest me into judgment with thee?
Job 	14 	4 	1 	Who can bring a clean thing out of an unclean?
Job 	14 	4 	2 	not one.
Job 	14 	5 	1 	Seeing his days are determined, the number of his months are with thee, thou hast appointed his bounds that he cannot pass;
Job 	14 	6 	1 	Turn from him, that he may rest, till he shall accomplish, as an hireling, his day.
Job 	14 	7 	1 	For there is hope of a tree, if it be cut down, that it will sprout again, and that the tender branch thereof will not cease.
Job 	14 	8 	1 	Though the root thereof wax old in the earth, and the stock thereof die in the ground;
Job 	14 	9 	1 	Yet through the scent of water it will bud, and bring forth boughs like a plant.
Job 	14 	10 	1 	But man dieth, and wasteth away: yea, man giveth up the ghost, and where is he?
Job 	14 	11 	1 	As the waters fail from the sea, and the flood decayeth and drieth up:
Job 	14 	12 	1 	So man lieth down, and riseth not: till the heavens be no more, they shall not awake, nor be raised out of their sleep.
Job 	14 	13 	1 	O that thou wouldest hide me in the grave, that thou wouldest keep me secret, until thy wrath be past, that thou wouldest appoint me a set time, and remember me!
Job 	14 	14 	1 	If a man die, shall he live again?
Job 	14 	14 	2 	all the days of my appointed time will I wait, till my change come.
Job 	14 	15 	1 	Thou shalt call, and I will answer thee: thou wilt have a desire to the work of thine hands.
Job 	14 	16 	1 	For now thou numberest my steps: dost thou not watch over my sin?
Job 	14 	17 	1 	My transgression is sealed up in a bag, and thou sewest up mine iniquity.
Job 	14 	18 	1 	And surely the mountains falling cometh to nought, and the rock is removed out of his place.
Job 	14 	19 	1 	The waters wear the stones: thou washest away the things which grow out of the dust of the earth; and thou destroyest the hope of man.
Job 	14 	20 	1 	Thou prevailest for ever against him, and he passeth: thou changest his countenance, and sendest him away.
Job 	14 	21 	1 	His sons come to honour, and he knoweth it not; and they are brought low, but he perceiveth it not of them.
Job 	14 	22 	1 	But his flesh upon him shall have pain, and his soul within him shall mourn.
Job 	15 	1 	1 	Then answered Eliphaz the Temanite, and said,
Job 	15 	2 	1 	Should a wise man utter vain knowledge, and fill his belly with the east wind?
Job 	15 	3 	1 	Should he reason with unprofitable talk?
Job 	15 	3 	2 	or with speeches wherewith he can do no good?
Job 	15 	4 	1 	Yea, thou castest off fear, and restrainest prayer before God.
Job 	15 	5 	1 	For thy mouth uttereth thine iniquity, and thou choosest the tongue of the crafty.
Job 	15 	6 	1 	Thine own mouth condemneth thee, and not I: yea, thine own lips testify against thee.
Job 	15 	7 	1 	Art thou the first man that was born?
Job 	15 	7 	2 	or wast thou made before the hills?
Job 	15 	8 	1 	Hast thou heard the secret of God?
Job 	15 	8 	2 	and dost thou restrain wisdom to thyself?
Job 	15 	9 	1 	What knowest thou, that we know not?
Job 	15 	9 	2 	what understandest thou, which is not in us?
Job 	15 	10 	1 	With us are both the grayheaded and very aged men, much elder than thy father.
Job 	15 	11 	1 	Are the consolations of God small with thee?
Job 	15 	11 	2 	is there any secret thing with thee?
Job 	15 	12 	1 	Why doth thine heart carry thee away?
Job 	15 	12 	2 	and what do thy eyes wink at,
Job 	15 	13 	1 	That thou turnest thy spirit against God, and lettest such words go out of thy mouth?
Job 	15 	14 	1 	What is man, that he should be clean?
Job 	15 	14 	2 	and he which is born of a woman, that he should be righteous?
Job 	15 	15 	1 	Behold, he putteth no trust in his saints; yea, the heavens are not clean in his sight.
Job 	15 	16 	1 	How much more abominable and filthy is man, which drinketh iniquity like water?
Job 	15 	17 	1 	I will shew thee, hear me; and that which I have seen I will declare;
Job 	15 	18 	1 	Which wise men have told from their fathers, and have not hid it:
Job 	15 	19 	1 	Unto whom alone the earth was given, and no stranger passed among them.
Job 	15 	20 	1 	The wicked man travaileth with pain all his days, and the number of years is hidden to the oppressor.
Job 	15 	21 	1 	A dreadful sound is in his ears: in prosperity the destroyer shall come upon him.
Job 	15 	22 	1 	He believeth not that he shall return out of darkness, and he is waited for of the sword.
Job 	15 	23 	1 	He wandereth abroad for bread, saying, Where is it?
Job 	15 	23 	2 	he knoweth that the day of darkness is ready at his hand.
Job 	15 	24 	1 	Trouble and anguish shall make him afraid; they shall prevail against him, as a king ready to the battle.
Job 	15 	25 	1 	For he stretcheth out his hand against God, and strengtheneth himself against the Almighty.
Job 	15 	26 	1 	He runneth upon him, even on his neck, upon the thick bosses of his bucklers:
Job 	15 	27 	1 	Because he covereth his face with his fatness, and maketh collops of fat on his flanks.
Job 	15 	28 	1 	And he dwelleth in desolate cities, and in houses which no man inhabiteth, which are ready to become heaps.
Job 	15 	29 	1 	He shall not be rich, neither shall his substance continue, neither shall he prolong the perfection thereof upon the earth.
Job 	15 	30 	1 	He shall not depart out of darkness; the flame shall dry up his branches, and by the breath of his mouth shall he go away.
Job 	15 	31 	1 	Let not him that is deceived trust in vanity: for vanity shall be his recompence.
Job 	15 	32 	1 	It shall be accomplished before his time, and his branch shall not be green.
Job 	15 	33 	1 	He shall shake off his unripe grape as the vine, and shall cast off his flower as the olive.
Job 	15 	34 	1 	For the congregation of hypocrites shall be desolate, and fire shall consume the tabernacles of bribery.
Job 	15 	35 	1 	They conceive mischief, and bring forth vanity, and their belly prepareth deceit.
Job 	16 	1 	1 	Then Job answered and said,
Job 	16 	2 	1 	I have heard many such things: miserable comforters are ye all.
Job 	16 	3 	1 	Shall vain words have an end?
Job 	16 	3 	2 	or what emboldeneth thee that thou answerest?
Job 	16 	4 	1 	I also could speak as ye do: if your soul were in my soul's stead, I could heap up words against you, and shake mine head at you.
Job 	16 	5 	1 	But I would strengthen you with my mouth, and the moving of my lips should asswage your grief.
Job 	16 	6 	1 	Though I speak, my grief is not asswaged: and though I forbear, what am I eased?
Job 	16 	7 	1 	But now he hath made me weary: thou hast made desolate all my company.
Job 	16 	8 	1 	And thou hast filled me with wrinkles, which is a witness against me: and my leanness rising up in me beareth witness to my face.
Job 	16 	9 	1 	He teareth me in his wrath, who hateth me: he gnasheth upon me with his teeth; mine enemy sharpeneth his eyes upon me.
Job 	16 	10 	1 	They have gaped upon me with their mouth; they have smitten me upon the cheek reproachfully; they have gathered themselves together against me.
Job 	16 	11 	1 	God hath delivered me to the ungodly, and turned me over into the hands of the wicked.
Job 	16 	12 	1 	I was at ease, but he hath broken me asunder: he hath also taken me by my neck, and shaken me to pieces, and set me up for his mark.
Job 	16 	13 	1 	His archers compass me round about, he cleaveth my reins asunder, and doth not spare; he poureth out my gall upon the ground.
Job 	16 	14 	1 	He breaketh me with breach upon breach, he runneth upon me like a giant.
Job 	16 	15 	1 	I have sewed sackcloth upon my skin, and defiled my horn in the dust.
Job 	16 	16 	1 	My face is foul with weeping, and on my eyelids is the shadow of death;
Job 	16 	17 	1 	Not for any injustice in mine hands: also my prayer is pure.
Job 	16 	18 	1 	O earth, cover not thou my blood, and let my cry have no place.
Job 	16 	19 	1 	Also now, behold, my witness is in heaven, and my record is on high.
Job 	16 	20 	1 	My friends scorn me: but mine eye poureth out tears unto God.
Job 	16 	21 	1 	O that one might plead for a man with God, as a man pleadeth for his neighbour!
Job 	16 	22 	1 	When a few years are come, then I shall go the way whence I shall not return.
Job 	17 	1 	1 	My breath is corrupt, my days are extinct, the graves are ready for me.
Job 	17 	2 	1 	Are there not mockers with me?
Job 	17 	2 	2 	and doth not mine eye continue in their provocation?
Job 	17 	3 	1 	Lay down now, put me in a surety with thee; who is he that will strike hands with me?
Job 	17 	4 	1 	For thou hast hid their heart from understanding: therefore shalt thou not exalt them.
Job 	17 	5 	1 	He that speaketh flattery to his friends, even the eyes of his children shall fail.
Job 	17 	6 	1 	He hath made me also a byword of the people; and aforetime I was as a tabret.
Job 	17 	7 	1 	Mine eye also is dim by reason of sorrow, and all my members are as a shadow.
Job 	17 	8 	1 	Upright men shall be astonied at this, and the innocent shall stir up himself against the hypocrite.
Job 	17 	9 	1 	The righteous also shall hold on his way, and he that hath clean hands shall be stronger and stronger.
Job 	17 	10 	1 	But as for you all, do ye return, and come now: for I cannot find one wise man among you.
Job 	17 	11 	1 	My days are past, my purposes are broken off, even the thoughts of my heart.
Job 	17 	12 	1 	They change the night into day: the light is short because of darkness.
Job 	17 	13 	1 	If I wait, the grave is mine house: I have made my bed in the darkness.
Job 	17 	14 	1 	I have said to corruption, Thou art my father: to the worm, Thou art my mother, and my sister.
Job 	17 	15 	1 	And where is now my hope?
Job 	17 	15 	2 	as for my hope, who shall see it?
Job 	17 	16 	1 	They shall go down to the bars of the pit, when our rest together is in the dust.
Job 	18 	1 	1 	Then answered Bildad the Shuhite, and said,
Job 	18 	2 	1 	How long will it be ere ye make an end of words?
Job 	18 	2 	2 	mark, and afterwards we will speak.
Job 	18 	3 	1 	Wherefore are we counted as beasts, and reputed vile in your sight?
Job 	18 	4 	1 	He teareth himself in his anger: shall the earth be forsaken for thee?
Job 	18 	4 	2 	and shall the rock be removed out of his place?
Job 	18 	5 	1 	Yea, the light of the wicked shall be put out, and the spark of his fire shall not shine.
Job 	18 	6 	1 	The light shall be dark in his tabernacle, and his candle shall be put out with him.
Job 	18 	7 	1 	The steps of his strength shall be straitened, and his own counsel shall cast him down.
Job 	18 	8 	1 	For he is cast into a net by his own feet, and he walketh upon a snare.
Job 	18 	9 	1 	The gin shall take him by the heel, and the robber shall prevail against him.
Job 	18 	10 	1 	The snare is laid for him in the ground, and a trap for him in the way.
Job 	18 	11 	1 	Terrors shall make him afraid on every side, and shall drive him to his feet.
Job 	18 	12 	1 	His strength shall be hungerbitten, and destruction shall be ready at his side.
Job 	18 	13 	1 	It shall devour the strength of his skin: even the firstborn of death shall devour his strength.
Job 	18 	14 	1 	His confidence shall be rooted out of his tabernacle, and it shall bring him to the king of terrors.
Job 	18 	15 	1 	It shall dwell in his tabernacle, because it is none of his: brimstone shall be scattered upon his habitation.
Job 	18 	16 	1 	His roots shall be dried up beneath, and above shall his branch be cut off.
Job 	18 	17 	1 	His remembrance shall perish from the earth, and he shall have no name in the street.
Job 	18 	18 	1 	He shall be driven from light into darkness, and chased out of the world.
Job 	18 	19 	1 	He shall neither have son nor nephew among his people, nor any remaining in his dwellings.
Job 	18 	20 	1 	They that come after him shall be astonied at his day, as they that went before were affrighted.
Job 	18 	21 	1 	Surely such are the dwellings of the wicked, and this is the place of him that knoweth not God.
Job 	19 	1 	1 	Then Job answered and said,
Job 	19 	2 	1 	How long will ye vex my soul, and break me in pieces with words?
Job 	19 	3 	1 	These ten times have ye reproached me: ye are not ashamed that ye make yourselves strange to me.
Job 	19 	4 	1 	And be it indeed that I have erred, mine error remaineth with myself.
Job 	19 	5 	1 	If indeed ye will magnify yourselves against me, and plead against me my reproach:
Job 	19 	6 	1 	Know now that God hath overthrown me, and hath compassed me with his net.
Job 	19 	7 	1 	Behold, I cry out of wrong, but I am not heard: I cry aloud, but there is no judgment.
Job 	19 	8 	1 	He hath fenced up my way that I cannot pass, and he hath set darkness in my paths.
Job 	19 	9 	1 	He hath stripped me of my glory, and taken the crown from my head.
Job 	19 	10 	1 	He hath destroyed me on every side, and I am gone: and mine hope hath he removed like a tree.
Job 	19 	11 	1 	He hath also kindled his wrath against me, and he counteth me unto him as one of his enemies.
Job 	19 	12 	1 	His troops come together, and raise up their way against me, and encamp round about my tabernacle.
Job 	19 	13 	1 	He hath put my brethren far from me, and mine acquaintance are verily estranged from me.
Job 	19 	14 	1 	My kinsfolk have failed, and my familiar friends have forgotten me.
Job 	19 	15 	1 	They that dwell in mine house, and my maids, count me for a stranger: I am an alien in their sight.
Job 	19 	16 	1 	I called my servant, and he gave me no answer; I intreated him with my mouth.
Job 	19 	17 	1 	My breath is strange to my wife, though I intreated for the children's sake of mine own body.
Job 	19 	18 	1 	Yea, young children despised me; I arose, and they spake against me.
Job 	19 	19 	1 	All my inward friends abhorred me: and they whom I loved are turned against me.
Job 	19 	20 	1 	My bone cleaveth to my skin and to my flesh, and I am escaped with the skin of my teeth.
Job 	19 	21 	1 	Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
Job 	19 	22 	1 	Why do ye persecute me as God, and are not satisfied with my flesh?
Job 	19 	23 	1 	Oh that my words were now written!
Job 	19 	23 	2 	oh that they were printed in a book!
Job 	19 	24 	1 	That they were graven with an iron pen and lead in the rock for ever!
Job 	19 	25 	1 	For I know that my redeemer liveth, and that he shall stand at the latter day upon the earth:
Job 	19 	26 	1 	And though after my skin worms destroy this body, yet in my flesh shall I see God:
Job 	19 	27 	1 	Whom I shall see for myself, and mine eyes shall behold, and not another; though my reins be consumed within me.
Job 	19 	28 	1 	But ye should say, Why persecute we him, seeing the root of the matter is found in me?
Job 	19 	29 	1 	Be ye afraid of the sword: for wrath bringeth the punishments of the sword, that ye may know there is a judgment.
Job 	20 	1 	1 	Then answered Zophar the Naamathite, and said,
Job 	20 	2 	1 	Therefore do my thoughts cause me to answer, and for this I make haste.
Job 	20 	3 	1 	I have heard the check of my reproach, and the spirit of my understanding causeth me to answer.
Job 	20 	4 	1 	Knowest thou not this of old, since man was placed upon earth,
Job 	20 	5 	1 	That the triumphing of the wicked is short, and the joy of the hypocrite but for a moment?
Job 	20 	6 	1 	Though his excellency mount up to the heavens, and his head reach unto the clouds;
Job 	20 	7 	1 	Yet he shall perish for ever like his own dung: they which have seen him shall say, Where is he?
Job 	20 	8 	1 	He shall fly away as a dream, and shall not be found: yea, he shall be chased away as a vision of the night.
Job 	20 	9 	1 	The eye also which saw him shall see him no more; neither shall his place any more behold him.
Job 	20 	10 	1 	His children shall seek to please the poor, and his hands shall restore their goods.
Job 	20 	11 	1 	His bones are full of the sin of his youth, which shall lie down with him in the dust.
Job 	20 	12 	1 	Though wickedness be sweet in his mouth, though he hide it under his tongue;
Job 	20 	13 	1 	Though he spare it, and forsake it not; but keep it still within his mouth:
Job 	20 	14 	1 	Yet his meat in his bowels is turned, it is the gall of asps within him.
Job 	20 	15 	1 	He hath swallowed down riches, and he shall vomit them up again: God shall cast them out of his belly.
Job 	20 	16 	1 	He shall suck the poison of asps: the viper's tongue shall slay him.
Job 	20 	17 	1 	He shall not see the rivers, the floods, the brooks of honey and butter.
Job 	20 	18 	1 	That which he laboured for shall he restore, and shall not swallow it down: according to his substance shall the restitution be, and he shall not rejoice therein.
Job 	20 	19 	1 	Because he hath oppressed and hath forsaken the poor; because he hath violently taken away an house which he builded not;
Job 	20 	20 	1 	Surely he shall not feel quietness in his belly, he shall not save of that which he desired.
Job 	20 	21 	1 	There shall none of his meat be left; therefore shall no man look for his goods.
Job 	20 	22 	1 	In the fulness of his sufficiency he shall be in straits: every hand of the wicked shall come upon him.
Job 	20 	23 	1 	When he is about to fill his belly, God shall cast the fury of his wrath upon him, and shall rain it upon him while he is eating.
Job 	20 	24 	1 	He shall flee from the iron weapon, and the bow of steel shall strike him through.
Job 	20 	25 	1 	It is drawn, and cometh out of the body; yea, the glittering sword cometh out of his gall: terrors are upon him.
Job 	20 	26 	1 	All darkness shall be hid in his secret places: a fire not blown shall consume him; it shall go ill with him that is left in his tabernacle.
Job 	20 	27 	1 	The heaven shall reveal his iniquity; and the earth shall rise up against him.
Job 	20 	28 	1 	The increase of his house shall depart, and his goods shall flow away in the day of his wrath.
Job 	20 	29 	1 	This is the portion of a wicked man from God, and the heritage appointed unto him by God.
Job 	21 	1 	1 	But Job answered and said,
Job 	21 	2 	1 	Hear diligently my speech, and let this be your consolations.
Job 	21 	3 	1 	Suffer me that I may speak; and after that I have spoken, mock on.
Job 	21 	4 	1 	As for me, is my complaint to man?
Job 	21 	4 	2 	and if it were so, why should not my spirit be troubled?
Job 	21 	5 	1 	Mark me, and be astonished, and lay your hand upon your mouth.
Job 	21 	6 	1 	Even when I remember I am afraid, and trembling taketh hold on my flesh.
Job 	21 	7 	1 	Wherefore do the wicked live, become old, yea, are mighty in power?
Job 	21 	8 	1 	Their seed is established in their sight with them, and their offspring before their eyes.
Job 	21 	9 	1 	Their houses are safe from fear, neither is the rod of God upon them.
Job 	21 	10 	1 	Their bull gendereth, and faileth not; their cow calveth, and casteth not her calf.
Job 	21 	11 	1 	They send forth their little ones like a flock, and their children dance.
Job 	21 	12 	1 	They take the timbrel and harp, and rejoice at the sound of the organ.
Job 	21 	13 	1 	They spend their days in wealth, and in a moment go down to the grave.
Job 	21 	14 	1 	Therefore they say unto God, Depart from us; for we desire not the knowledge of thy ways.
Job 	21 	15 	1 	What is the Almighty, that we should serve him?
Job 	21 	15 	2 	and what profit should we have, if we pray unto him?
Job 	21 	16 	1 	Lo, their good is not in their hand: the counsel of the wicked is far from me.
Job 	21 	17 	1 	How oft is the candle of the wicked put out!
Job 	21 	17 	2 	and how oft cometh their destruction upon them!
Job 	21 	17 	3 	God distributeth sorrows in his anger.
Job 	21 	18 	1 	They are as stubble before the wind, and as chaff that the storm carrieth away.
Job 	21 	19 	1 	God layeth up his iniquity for his children: he rewardeth him, and he shall know it.
Job 	21 	20 	1 	His eyes shall see his destruction, and he shall drink of the wrath of the Almighty.
Job 	21 	21 	1 	For what pleasure hath he in his house after him, when the number of his months is cut off in the midst?
Job 	21 	22 	1 	Shall any teach God knowledge?
Job 	21 	22 	2 	seeing he judgeth those that are high.
Job 	21 	23 	1 	One dieth in his full strength, being wholly at ease and quiet.
Job 	21 	24 	1 	His breasts are full of milk, and his bones are moistened with marrow.
Job 	21 	25 	1 	And another dieth in the bitterness of his soul, and never eateth with pleasure.
Job 	21 	26 	1 	They shall lie down alike in the dust, and the worms shall cover them.
Job 	21 	27 	1 	Behold, I know your thoughts, and the devices which ye wrongfully imagine against me.
Job 	21 	28 	1 	For ye say, Where is the house of the prince?
Job 	21 	28 	2 	and where are the dwelling places of the wicked?
Job 	21 	29 	1 	Have ye not asked them that go by the way?
Job 	21 	29 	2 	and do ye not know their tokens,
Job 	21 	30 	1 	That the wicked is reserved to the day of destruction?
Job 	21 	30 	2 	they shall be brought forth to the day of wrath.
Job 	21 	31 	1 	Who shall declare his way to his face?
Job 	21 	31 	2 	and who shall repay him what he hath done?
Job 	21 	32 	1 	Yet shall he be brought to the grave, and shall remain in the tomb.
Job 	21 	33 	1 	The clods of the valley shall be sweet unto him, and every man shall draw after him, as there are innumerable before him.
Job 	21 	34 	1 	How then comfort ye me in vain, seeing in your answers there remaineth falsehood?
Job 	22 	1 	1 	Then Eliphaz the Temanite answered and said,
Job 	22 	2 	1 	Can a man be profitable unto God, as he that is wise may be profitable unto himself?
Job 	22 	3 	1 	Is it any pleasure to the Almighty, that thou art righteous?
Job 	22 	3 	2 	or is it gain to him, that thou makest thy ways perfect?
Job 	22 	4 	1 	Will he reprove thee for fear of thee?
Job 	22 	4 	2 	will he enter with thee into judgment?
Job 	22 	5 	1 	Is not thy wickedness great?
Job 	22 	5 	2 	and thine iniquities infinite?
Job 	22 	6 	1 	For thou hast taken a pledge from thy brother for nought, and stripped the naked of their clothing.
Job 	22 	7 	1 	Thou hast not given water to the weary to drink, and thou hast withholden bread from the hungry.
Job 	22 	8 	1 	But as for the mighty man, he had the earth; and the honourable man dwelt in it.
Job 	22 	9 	1 	Thou hast sent widows away empty, and the arms of the fatherless have been broken.
Job 	22 	10 	1 	Therefore snares are round about thee, and sudden fear troubleth thee;
Job 	22 	11 	1 	Or darkness, that thou canst not see; and abundance of waters cover thee.
Job 	22 	12 	1 	Is not God in the height of heaven?
Job 	22 	12 	2 	and behold the height of the stars, how high they are!
Job 	22 	13 	1 	And thou sayest, How doth God know?
Job 	22 	13 	2 	can he judge through the dark cloud?
Job 	22 	14 	1 	Thick clouds are a covering to him, that he seeth not; and he walketh in the circuit of heaven.
Job 	22 	15 	1 	Hast thou marked the old way which wicked men have trodden?
Job 	22 	16 	1 	Which were cut down out of time, whose foundation was overflown with a flood:
Job 	22 	17 	1 	Which said unto God, Depart from us: and what can the Almighty do for them?
Job 	22 	18 	1 	Yet he filled their houses with good things: but the counsel of the wicked is far from me.
Job 	22 	19 	1 	The righteous see it, and are glad: and the innocent laugh them to scorn.
Job 	22 	20 	1 	Whereas our substance is not cut down, but the remnant of them the fire consumeth.
Job 	22 	21 	1 	Acquaint now thyself with him, and be at peace: thereby good shall come unto thee.
Job 	22 	22 	1 	Receive, I pray thee, the law from his mouth, and lay up his words in thine heart.
Job 	22 	23 	1 	If thou return to the Almighty, thou shalt be built up, thou shalt put away iniquity far from thy tabernacles.
Job 	22 	24 	1 	Then shalt thou lay up gold as dust, and the gold of Ophir as the stones of the brooks.
Job 	22 	25 	1 	Yea, the Almighty shall be thy defence, and thou shalt have plenty of silver.
Job 	22 	26 	1 	For then shalt thou have thy delight in the Almighty, and shalt lift up thy face unto God.
Job 	22 	27 	1 	Thou shalt make thy prayer unto him, and he shall hear thee, and thou shalt pay thy vows.
Job 	22 	28 	1 	Thou shalt also decree a thing, and it shall be established unto thee: and the light shall shine upon thy ways.
Job 	22 	29 	1 	When men are cast down, then thou shalt say, There is lifting up; and he shall save the humble person.
Job 	22 	30 	1 	He shall deliver the island of the innocent: and it is delivered by the pureness of thine hands.
Job 	23 	1 	1 	Then Job answered and said,
Job 	23 	2 	1 	Even to day is my complaint bitter: my stroke is heavier than my groaning.
Job 	23 	3 	1 	Oh that I knew where I might find him!
Job 	23 	3 	2 	that I might come even to his seat!
Job 	23 	4 	1 	I would order my cause before him, and fill my mouth with arguments.
Job 	23 	5 	1 	I would know the words which he would answer me, and understand what he would say unto me.
Job 	23 	6 	1 	Will he plead against me with his great power?
Job 	23 	6 	2 	No; but he would put strength in me.
Job 	23 	7 	1 	There the righteous might dispute with him; so should I be delivered for ever from my judge.
Job 	23 	8 	1 	Behold, I go forward, but he is not there; and backward, but I cannot perceive him:
Job 	23 	9 	1 	On the left hand, where he doth work, but I cannot behold him: he hideth himself on the right hand, that I cannot see him:
Job 	23 	10 	1 	But he knoweth the way that I take: when he hath tried me, I shall come forth as gold.
Job 	23 	11 	1 	My foot hath held his steps, his way have I kept, and not declined.
Job 	23 	12 	1 	Neither have I gone back from the commandment of his lips; I have esteemed the words of his mouth more than my necessary food.
Job 	23 	13 	1 	But he is in one mind, and who can turn him?
Job 	23 	13 	2 	and what his soul desireth, even that he doeth.
Job 	23 	14 	1 	For he performeth the thing that is appointed for me: and many such things are with him.
Job 	23 	15 	1 	Therefore am I troubled at his presence: when I consider, I am afraid of him.
Job 	23 	16 	1 	For God maketh my heart soft, and the Almighty troubleth me:
Job 	23 	17 	1 	Because I was not cut off before the darkness, neither hath he covered the darkness from my face.
Job 	24 	1 	1 	Why, seeing times are not hidden from the Almighty, do they that know him not see his days?
Job 	24 	2 	1 	Some remove the landmarks; they violently take away flocks, and feed thereof.
Job 	24 	3 	1 	They drive away the ass of the fatherless, they take the widow's ox for a pledge.
Job 	24 	4 	1 	They turn the needy out of the way: the poor of the earth hide themselves together.
Job 	24 	5 	1 	Behold, as wild asses in the desert, go they forth to their work; rising betimes for a prey: the wilderness yieldeth food for them and for their children.
Job 	24 	6 	1 	They reap every one his corn in the field: and they gather the vintage of the wicked.
Job 	24 	7 	1 	They cause the naked to lodge without clothing, that they have no covering in the cold.
Job 	24 	8 	1 	They are wet with the showers of the mountains, and embrace the rock for want of a shelter.
Job 	24 	9 	1 	They pluck the fatherless from the breast, and take a pledge of the poor.
Job 	24 	10 	1 	They cause him to go naked without clothing, and they take away the sheaf from the hungry;
Job 	24 	11 	1 	Which make oil within their walls, and tread their winepresses, and suffer thirst.
Job 	24 	12 	1 	Men groan from out of the city, and the soul of the wounded crieth out: yet God layeth not folly to them.
Job 	24 	13 	1 	They are of those that rebel against the light; they know not the ways thereof, nor abide in the paths thereof.
Job 	24 	14 	1 	The murderer rising with the light killeth the poor and needy, and in the night is as a thief.
Job 	24 	15 	1 	The eye also of the adulterer waiteth for the twilight, saying, No eye shall see me: and disguiseth his face.
Job 	24 	16 	1 	In the dark they dig through houses, which they had marked for themselves in the daytime: they know not the light.
Job 	24 	17 	1 	For the morning is to them even as the shadow of death: if one know them, they are in the terrors of the shadow of death.
Job 	24 	18 	1 	He is swift as the waters; their portion is cursed in the earth: he beholdeth not the way of the vineyards.
Job 	24 	19 	1 	Drought and heat consume the snow waters: so doth the grave those which have sinned.
Job 	24 	20 	1 	The womb shall forget him; the worm shall feed sweetly on him; he shall be no more remembered; and wickedness shall be broken as a tree.
Job 	24 	21 	1 	He evil entreateth the barren that beareth not: and doeth not good to the widow.
Job 	24 	22 	1 	He draweth also the mighty with his power: he riseth up, and no man is sure of life.
Job 	24 	23 	1 	Though it be given him to be in safety, whereon he resteth; yet his eyes are upon their ways.
Job 	24 	24 	1 	They are exalted for a little while, but are gone and brought low; they are taken out of the way as all other, and cut off as the tops of the ears of corn.
Job 	24 	25 	1 	And if it be not so now, who will make me a liar, and make my speech nothing worth?
Job 	25 	1 	1 	Then answered Bildad the Shuhite, and said,
Job 	25 	2 	1 	Dominion and fear are with him, he maketh peace in his high places.
Job 	25 	3 	1 	Is there any number of his armies?
Job 	25 	3 	2 	and upon whom doth not his light arise?
Job 	25 	4 	1 	How then can man be justified with God?
Job 	25 	4 	2 	or how can he be clean that is born of a woman?
Job 	25 	5 	1 	Behold even to the moon, and it shineth not; yea, the stars are not pure in his sight.
Job 	25 	6 	1 	How much less man, that is a worm?
Job 	25 	6 	2 	and the son of man, which is a worm?
Job 	26 	1 	1 	But Job answered and said,
Job 	26 	2 	1 	How hast thou helped him that is without power?
Job 	26 	2 	2 	how savest thou the arm that hath no strength?
Job 	26 	3 	1 	How hast thou counselled him that hath no wisdom?
Job 	26 	3 	2 	and how hast thou plentifully declared the thing as it is?
Job 	26 	4 	1 	To whom hast thou uttered words?
Job 	26 	4 	2 	and whose spirit came from thee?
Job 	26 	5 	1 	Dead things are formed from under the waters, and the inhabitants thereof.
Job 	26 	6 	1 	Hell is naked before him, and destruction hath no covering.
Job 	26 	7 	1 	He stretcheth out the north over the empty place, and hangeth the earth upon nothing.
Job 	26 	8 	1 	He bindeth up the waters in his thick clouds; and the cloud is not rent under them.
